date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2011-07-14,26,16,0.0,14.5,6,6,93,08:27 PM,05:29 AM,06:23 AM,09:01 PM,14,20,21,20,33,7,70,0.0,1020,26,10,258,23
2011-07-15,28,16,0.0,14.5,6,6,100,09:06 PM,06:33 AM,06:23 AM,09:01 PM,16,21,22,21,26,16,74,0.0,1019,28,10,300,18
2011-07-16,26,18,0.0,14.5,6,6,100,09:40 PM,07:37 AM,06:24 AM,09:00 PM,17,21,22,21,28,26,78,0.0,1018,26,10,338,21
2011-07-17,22,17,0.0,13.4,5,5,85,10:09 PM,08:40 AM,06:25 AM,09:00 PM,14,19,20,19,33,33,71,0.0,1017,22,10,342,26
2011-07-18,23,16,0.0,11.6,5,5,78,10:36 PM,09:41 AM,06:26 AM,08:59 PM,14,19,20,19,31,23,73,0.0,1016,23,10,335,24
2011-07-19,23,17,0.0,11.6,5,5,71,11:02 PM,10:39 AM,06:26 AM,08:59 PM,14,20,20,20,33,31,72,0.1,1017,23,10,337,25
2011-07-20,26,15,0.0,11.6,5,5,64,11:28 PM,11:37 AM,06:27 AM,08:58 PM,14,20,20,20,34,5,70,0.0,1016,26,10,219,24
2011-07-21,24,17,0.0,11.6,5,5,56,11:54 PM,12:34 PM,06:28 AM,08:57 PM,15,20,20,20,36,14,75,0.0,1013,24,10,346,26
2011-07-22,24,15,0.0,11.6,5,5,49,No moonrise,01:32 PM,06:29 AM,08:56 PM,14,20,20,20,32,1,70,0.0,1012,24,10,341,23
2011-07-23,24,16,0.0,11.6,5,5,42,12:23 AM,02:30 PM,06:30 AM,08:56 PM,15,20,20,20,23,3,74,0.0,1015,24,10,325,15
2011-07-24,29,16,0.0,11.6,6,6,34,12:55 AM,03:29 PM,06:30 AM,08:55 PM,15,21,22,21,25,0,69,0.0,1017,29,10,296,16
2011-07-25,28,17,0.0,11.6,6,6,27,01:32 AM,04:26 PM,06:31 AM,08:54 PM,16,22,23,22,29,12,74,0.0,1016,28,10,301,20
2011-07-26,27,18,0.0,11.6,6,6,20,02:14 AM,05:23 PM,06:32 AM,08:53 PM,17,22,22,22,28,15,77,0.0,1014,27,10,345,19
2011-07-27,31,17,0.0,11.6,6,6,13,03:04 AM,06:17 PM,06:33 AM,08:52 PM,16,23,23,23,25,4,69,0.0,1012,31,10,345,16
2011-07-28,28,19,0.0,11.6,6,6,5,04:01 AM,07:06 PM,06:34 AM,08:51 PM,16,25,25,24,14,0,62,0.0,1014,28,10,200,9
2011-07-29,26,18,0.0,11.6,6,6,0,05:05 AM,07:50 PM,06:35 AM,08:51 PM,17,23,24,23,11,0,71,0.0,1016,26,10,248,8
2011-07-30,25,17,0.0,11.6,5,5,0,06:13 AM,08:29 PM,06:36 AM,08:50 PM,15,20,21,20,22,13,77,0.0,1018,25,10,326,16
2011-07-31,26,16,0.0,11.6,6,6,0,07:24 AM,09:05 PM,06:36 AM,08:49 PM,14,20,21,20,23,11,71,0.0,1014,26,10,334,15
2011-08-01,21,17,0.0,10.5,5,5,9,08:34 AM,09:38 PM,06:37 AM,08:48 PM,16,19,19,19,18,50,86,2.7,1011,21,8,329,12
2011-08-02,24,16,0.0,10.5,4,4,16,09:46 AM,10:09 PM,06:38 AM,08:47 PM,16,19,20,19,16,50,82,0.5,1016,24,10,303,12
2011-08-03,24,16,0.0,10.5,5,5,24,10:57 AM,10:41 PM,06:39 AM,08:46 PM,15,20,21,20,21,26,77,0.1,1021,24,10,330,15
2011-08-04,26,17,0.0,11.6,6,6,31,12:08 PM,11:16 PM,06:40 AM,08:44 PM,17,21,22,21,25,10,76,0.0,1021,26,10,336,18
2011-08-05,25,19,0.0,11.6,6,6,38,01:20 PM,11:54 PM,06:41 AM,08:43 PM,17,22,23,22,20,40,78,0.1,1018,25,9,317,15
2011-08-06,24,19,0.0,7.0,5,5,45,02:30 PM,No moonset,06:42 AM,08:42 PM,19,21,22,21,15,68,88,0.4,1015,24,7,265,11
2011-08-07,25,16,0.0,11.6,6,6,53,03:38 PM,12:36 AM,06:43 AM,08:41 PM,15,20,21,20,20,15,74,0.0,1014,25,8,336,15
2011-08-08,27,17,0.0,11.6,6,6,60,04:40 PM,01:25 AM,06:44 AM,08:40 PM,13,21,22,21,30,3,61,0.0,1018,27,10,306,21
2011-08-09,32,17,0.0,11.6,6,6,67,05:36 PM,02:19 AM,06:44 AM,08:39 PM,13,24,24,24,27,2,55,0.0,1018,32,10,183,15
2011-08-10,31,20,0.0,11.6,6,6,74,06:23 PM,03:19 AM,06:45 AM,08:38 PM,14,26,26,25,17,10,53,0.0,1016,31,10,191,10
2011-08-11,30,19,0.0,11.6,6,6,82,07:05 PM,04:22 AM,06:46 AM,08:36 PM,17,25,25,24,20,7,66,0.0,1015,30,10,289,12
2011-08-12,27,18,0.0,11.6,6,6,89,07:40 PM,05:25 AM,06:47 AM,08:35 PM,16,23,23,22,20,6,69,0.5,1014,27,10,337,14
2011-08-13,27,17,0.0,11.6,6,6,96,08:11 PM,06:28 AM,06:48 AM,08:34 PM,18,22,23,22,21,15,79,0.0,1014,27,10,335,16
2011-08-14,26,18,0.0,11.6,6,6,100,08:39 PM,07:29 AM,06:49 AM,08:33 PM,18,21,22,21,19,29,80,0.0,1014,26,9,328,14
2011-08-15,28,19,0.0,10.4,6,6,89,09:05 PM,08:28 AM,06:50 AM,08:31 PM,19,24,24,23,17,34,83,0.1,1016,28,8,320,12
2011-08-16,25,18,0.0,11.6,6,6,82,09:31 PM,09:27 AM,06:51 AM,08:30 PM,16,21,21,21,17,16,78,0.1,1017,25,10,330,13
2011-08-17,25,15,0.0,11.6,6,6,75,09:57 PM,10:24 AM,06:52 AM,08:29 PM,14,20,21,20,17,11,72,0.0,1015,25,10,332,12
2011-08-18,27,15,0.0,11.6,6,6,67,10:24 PM,11:22 AM,06:53 AM,08:27 PM,15,21,21,21,18,8,73,0.0,1012,27,10,290,12
2011-08-19,32,16,0.0,11.6,6,6,60,10:55 PM,12:19 PM,06:54 AM,08:26 PM,16,24,24,24,19,14,67,0.0,1013,32,9,226,11
2011-08-20,30,22,0.0,11.6,7,7,53,11:29 PM,01:17 PM,06:54 AM,08:25 PM,16,27,27,26,18,27,54,2.6,1013,30,10,137,10
2011-08-21,24,19,0.0,10.4,6,6,46,No moonrise,02:14 PM,06:55 AM,08:23 PM,18,21,22,21,22,33,81,4.0,1014,24,10,198,15
2011-08-22,23,20,0.0,8.0,5,5,38,12:09 AM,03:11 PM,06:56 AM,08:22 PM,18,21,22,21,13,66,85,0.7,1016,23,9,249,9
2011-08-23,23,18,0.0,11.6,6,6,31,12:55 AM,04:05 PM,06:57 AM,08:20 PM,16,20,21,20,25,42,78,0.3,1018,23,10,327,18
2011-08-24,25,16,0.0,11.6,6,6,24,01:48 AM,04:55 PM,06:58 AM,08:19 PM,14,20,21,20,19,6,66,0.0,1018,25,10,333,13
2011-08-25,24,16,0.0,11.6,5,5,16,02:47 AM,05:41 PM,06:59 AM,08:18 PM,15,20,21,20,15,30,72,0.2,1016,24,10,281,11
2011-08-26,23,18,0.0,11.6,5,5,9,03:52 AM,06:22 PM,07:00 AM,08:16 PM,14,20,21,20,23,19,69,0.2,1018,23,9,244,17
2011-08-27,26,15,0.0,11.6,5,5,2,05:01 AM,07:00 PM,07:01 AM,08:15 PM,11,20,20,20,23,2,60,0.0,1019,26,10,177,15
2011-08-28,24,15,0.0,11.6,5,5,0,06:12 AM,07:35 PM,07:02 AM,08:13 PM,13,20,20,20,18,3,68,0.0,1018,24,10,330,12
2011-08-29,24,15,0.0,11.6,5,5,0,07:25 AM,08:07 PM,07:03 AM,08:12 PM,14,19,19,19,19,9,74,0.0,1018,24,10,336,14
2011-08-30,23,15,0.0,10.3,5,5,5,08:38 AM,08:40 PM,07:03 AM,08:10 PM,16,19,20,19,16,33,79,0.1,1015,23,10,270,12
2011-08-31,23,18,0.0,7.8,6,6,9,09:52 AM,09:15 PM,07:04 AM,08:09 PM,17,20,21,20,23,61,81,4.8,1010,23,9,214,17
2011-09-01,23,18,0.0,11.6,5,5,20,11:05 AM,09:53 PM,07:05 AM,08:07 PM,16,20,21,20,14,41,78,5.9,1008,23,10,228,9
2011-09-02,22,16,0.0,11.6,5,5,28,12:18 PM,10:35 PM,07:06 AM,08:06 PM,15,20,20,20,10,22,76,0.6,1014,22,10,218,7
2011-09-03,23,17,0.0,11.6,5,5,36,01:29 PM,11:23 PM,07:07 AM,08:04 PM,16,20,21,20,17,15,77,0.0,1017,23,10,293,12
2011-09-04,22,18,0.0,11.6,5,5,43,02:33 PM,No moonset,07:08 AM,08:03 PM,14,20,20,20,23,43,72,0.3,1019,22,9,317,17
2011-09-05,25,16,0.0,11.6,5,5,51,03:32 PM,12:16 AM,07:09 AM,08:01 PM,14,20,20,20,27,1,69,0.0,1023,25,10,264,19
2011-09-06,28,16,0.0,11.6,6,6,58,04:22 PM,01:15 AM,07:10 AM,08:00 PM,15,22,23,22,19,0,65,0.0,1023,28,10,180,12
2011-09-07,29,17,0.0,11.6,6,6,66,05:05 PM,02:16 AM,07:11 AM,07:58 PM,13,23,23,22,25,1,57,0.0,1022,29,10,219,14
2011-09-08,29,18,0.0,11.6,6,6,73,05:41 PM,03:18 AM,07:12 AM,07:57 PM,17,24,24,23,17,9,72,0.0,1017,29,10,212,11
2011-09-09,27,17,0.0,11.6,6,6,81,06:13 PM,04:20 AM,07:12 AM,07:55 PM,17,24,24,24,10,3,71,0.0,1012,27,10,225,7
2011-09-10,24,17,0.0,8.9,6,6,88,06:42 PM,05:21 AM,07:13 AM,07:54 PM,17,20,21,20,15,36,81,0.2,1015,24,9,268,10
2011-09-11,25,17,0.0,7.5,6,6,96,07:09 PM,06:20 AM,07:14 AM,07:52 PM,15,21,21,21,18,43,73,0.0,1020,25,10,324,12
2011-09-12,27,18,0.0,11.6,6,6,100,07:35 PM,07:18 AM,07:15 AM,07:50 PM,17,22,23,22,22,2,75,0.0,1019,27,10,255,14
2011-09-13,29,18,0.0,11.6,6,6,89,08:00 PM,08:16 AM,07:16 AM,07:49 PM,18,23,23,22,23,9,77,0.0,1015,29,10,260,15
2011-09-14,28,19,0.0,11.6,6,6,81,08:27 PM,09:13 AM,07:17 AM,07:47 PM,18,24,24,23,15,5,73,0.0,1012,28,10,281,9
2011-09-15,28,19,0.0,11.6,6,6,74,08:57 PM,10:10 AM,07:18 AM,07:46 PM,18,24,24,23,11,14,73,0.0,1013,28,10,184,8
2011-09-16,27,19,0.0,11.6,6,6,66,09:30 PM,11:08 AM,07:19 AM,07:44 PM,18,22,23,22,12,18,77,0.1,1016,27,10,332,9
2011-09-17,23,17,0.0,11.6,5,5,59,10:07 PM,12:05 PM,07:20 AM,07:43 PM,15,20,20,20,24,5,75,0.0,1018,23,10,345,17
2011-09-18,23,16,0.0,11.6,5,5,51,10:50 PM,01:01 PM,07:20 AM,07:41 PM,12,19,19,19,37,6,68,0.0,1018,23,10,350,27
2011-09-19,27,15,0.0,11.6,6,6,44,11:39 PM,01:55 PM,07:21 AM,07:39 PM,10,20,20,20,29,1,54,0.0,1019,27,10,57,17
2011-09-20,29,17,0.0,11.6,6,6,36,No moonrise,02:45 PM,07:22 AM,07:38 PM,10,22,22,22,24,6,49,0.0,1018,29,10,141,13
2011-09-21,25,17,0.0,11.6,6,6,29,12:33 AM,03:32 PM,07:23 AM,07:36 PM,15,20,21,20,21,4,72,0.0,1019,25,10,336,14
2011-09-22,23,15,0.0,11.6,5,5,21,01:35 AM,04:14 PM,07:24 AM,07:35 PM,15,19,19,19,17,25,80,0.0,1020,23,9,323,12
2011-09-23,22,16,0.0,10.2,5,5,14,02:40 AM,04:53 PM,07:25 AM,07:33 PM,14,19,19,19,22,28,75,0.0,1017,22,10,334,15
2011-09-24,23,15,0.0,10.2,5,5,6,03:49 AM,05:28 PM,07:26 AM,07:31 PM,15,19,20,19,14,28,78,0.0,1017,23,10,285,9
2011-09-25,25,16,0.0,11.6,6,6,0,04:59 AM,06:02 PM,07:27 AM,07:30 PM,17,21,22,21,12,10,78,0.0,1018,25,9,279,8
2011-09-26,27,16,0.0,11.6,6,6,0,06:12 AM,06:35 PM,07:28 AM,07:28 PM,16,22,23,22,13,2,69,0.0,1020,27,10,213,8
2011-09-27,27,17,0.0,11.6,6,6,0,07:26 AM,07:10 PM,07:29 AM,07:27 PM,14,22,23,22,14,12,60,0.0,1022,27,10,228,8
2011-09-28,28,20,0.0,11.6,6,6,1,08:41 AM,07:47 PM,07:29 AM,07:25 PM,13,24,24,23,12,26,54,0.0,1020,28,10,221,6
2011-09-29,28,19,0.0,11.6,6,6,9,09:57 AM,08:28 PM,07:30 AM,07:23 PM,13,23,23,23,13,12,54,0.2,1019,28,10,126,8
2011-09-30,29,18,0.0,11.6,6,6,16,11:11 AM,09:16 PM,07:31 AM,07:22 PM,15,24,24,23,10,16,62,0.0,1018,29,10,209,6
2011-10-01,29,19,0.0,11.6,6,6,23,12:20 PM,10:09 PM,07:32 AM,07:20 PM,15,24,24,23,19,6,61,0.0,1016,29,10,179,11
2011-10-02,28,19,0.0,11.6,6,6,30,01:24 PM,11:08 PM,07:33 AM,07:19 PM,16,24,24,23,16,3,66,0.0,1019,28,10,178,10
2011-10-03,28,18,0.0,11.6,6,6,38,02:17 PM,No moonset,07:34 AM,07:17 PM,16,24,24,23,14,9,65,0.2,1024,28,10,257,9
2011-10-04,30,19,0.0,11.6,6,6,45,03:03 PM,12:09 AM,07:35 AM,07:16 PM,14,24,24,24,23,9,58,0.0,1023,30,10,15,12
2011-10-05,30,19,0.0,11.6,6,6,52,03:42 PM,01:12 AM,07:36 AM,07:14 PM,12,25,25,24,18,2,48,0.0,1022,30,10,182,9
2011-10-06,29,19,0.0,11.6,6,6,59,04:15 PM,02:14 AM,07:37 AM,07:12 PM,14,23,23,23,27,8,59,0.0,1023,29,10,177,17
2011-10-07,25,17,0.0,11.6,6,6,67,04:45 PM,03:15 AM,07:38 AM,07:11 PM,14,20,21,20,36,3,68,0.0,1022,25,10,263,25
2011-10-08,25,18,0.0,11.6,6,6,74,05:12 PM,04:14 AM,07:39 AM,07:09 PM,10,21,21,21,27,6,50,0.0,1022,25,10,29,16
2011-10-09,27,16,0.0,11.6,6,6,81,05:38 PM,05:12 AM,07:40 AM,07:08 PM,8,21,21,21,20,0,46,0.0,1022,27,10,45,11
2011-10-10,27,17,0.0,11.6,6,6,89,06:04 PM,06:09 AM,07:41 AM,07:06 PM,10,22,22,22,17,0,48,0.0,1022,27,10,148,9
2011-10-11,29,17,0.0,11.6,6,6,96,06:31 PM,07:07 AM,07:42 AM,07:05 PM,11,23,23,23,14,0,49,0.0,1023,29,10,152,8
2011-10-12,30,16,0.0,11.6,6,6,100,07:00 PM,08:04 AM,07:43 AM,07:03 PM,10,24,24,24,13,0,43,0.0,1020,30,10,78,7
2011-10-13,31,19,0.0,11.6,6,6,90,07:32 PM,09:01 AM,07:44 AM,07:02 PM,7,25,25,25,15,0,33,0.0,1018,31,10,158,8
2011-10-14,29,17,0.0,11.6,6,6,82,08:07 PM,09:58 AM,07:45 AM,07:00 PM,14,25,25,24,10,1,55,0.0,1017,29,10,266,5
2011-10-15,26,17,0.0,11.1,6,6,75,08:48 PM,10:55 AM,07:46 AM,06:59 PM,14,22,22,22,13,10,62,0.0,1018,26,10,254,7
2011-10-16,26,15,0.0,10.1,5,5,68,09:35 PM,11:49 AM,07:47 AM,06:57 PM,14,21,21,21,8,15,67,0.0,1020,26,10,174,4
2011-10-17,27,17,0.0,11.1,6,6,61,10:27 PM,12:40 PM,07:48 AM,06:56 PM,11,22,22,22,18,8,50,0.0,1020,27,10,162,10
2011-10-18,25,17,0.0,11.1,5,5,53,11:25 PM,01:27 PM,07:49 AM,06:55 PM,13,20,20,20,21,6,66,0.0,1020,25,10,178,13
2011-10-19,22,14,0.0,10.1,5,5,46,No moonrise,02:09 PM,07:50 AM,06:53 PM,14,18,18,18,27,24,78,0.0,1021,22,10,262,18
2011-10-20,25,15,0.0,11.0,5,5,39,12:26 AM,02:48 PM,07:51 AM,06:52 PM,13,19,20,19,21,7,69,0.0,1019,25,10,107,12
2011-10-21,23,15,0.0,11.0,5,5,31,01:31 AM,03:24 PM,07:52 AM,06:50 PM,9,19,19,19,17,1,52,0.0,1016,23,10,136,10
2011-10-22,23,14,0.0,11.0,5,5,24,02:38 AM,03:57 PM,07:53 AM,06:49 PM,12,18,19,18,16,10,68,1.6,1013,23,10,125,10
2011-10-23,20,17,0.0,7.0,4,4,17,03:48 AM,04:29 PM,07:54 AM,06:48 PM,15,18,18,18,43,65,80,13.7,1007,20,9,201,28
2011-10-24,19,16,0.0,10.9,5,5,10,04:59 AM,05:03 PM,07:55 AM,06:46 PM,13,18,18,18,34,33,73,2.0,1002,19,10,288,24
2011-10-25,18,14,0.0,10.9,5,5,2,06:12 AM,05:39 PM,07:56 AM,06:45 PM,10,16,16,16,23,31,66,0.3,1010,18,10,259,16
2011-10-26,19,16,0.0,7.0,4,4,0,07:28 AM,06:18 PM,07:57 AM,06:44 PM,14,17,17,17,53,62,83,11.9,1004,19,9,197,32
2011-10-27,18,16,0.0,8.5,4,4,0,08:44 AM,07:03 PM,07:58 AM,06:43 PM,12,17,17,17,50,50,75,2.7,1008,18,10,307,33
2011-10-28,19,13,0.0,10.8,5,5,5,09:58 AM,07:55 PM,07:59 AM,06:41 PM,10,15,16,15,28,9,72,0.0,1021,19,10,305,18
2011-10-29,21,13,0.0,10.4,5,5,12,11:06 AM,08:53 PM,08:00 AM,06:40 PM,11,16,17,16,17,7,73,0.0,1022,21,10,138,10
2011-10-30,21,13,0.0,10.0,5,5,19,12:06 PM,09:56 PM,08:01 AM,06:39 PM,10,16,17,16,15,26,67,0.0,1021,21,10,107,9
2011-10-31,21,15,0.0,10.4,5,5,23,12:57 PM,11:01 PM,08:02 AM,06:38 PM,13,18,18,18,14,15,72,0.3,1017,21,9,237,9
2011-11-01,19,15,0.0,10.3,5,5,35,01:40 PM,No moonset,08:03 AM,06:37 PM,13,17,17,17,10,44,77,0.2,1015,19,9,239,7
2011-11-02,19,16,0.0,10.0,5,5,43,02:16 PM,12:05 AM,08:04 AM,06:36 PM,15,18,18,18,40,56,86,3.8,1004,19,10,202,26
2011-11-03,18,14,0.0,10.0,5,5,50,02:47 PM,01:08 AM,08:05 AM,06:34 PM,12,16,16,16,42,41,76,9.4,1000,18,9,239,27
2011-11-04,15,13,0.0,10.3,4,4,58,03:15 PM,02:08 AM,08:06 AM,06:33 PM,9,13,14,13,27,37,73,6.2,999,15,9,287,17
2011-11-05,16,12,0.0,10.3,4,4,65,03:42 PM,03:06 AM,08:07 AM,06:32 PM,8,13,14,13,34,21,68,0.2,1014,16,10,328,23
2011-11-06,16,12,0.0,10.2,4,4,73,04:07 PM,04:03 AM,08:08 AM,06:31 PM,8,13,14,13,31,0,66,0.0,1021,16,10,344,21
2011-11-07,17,10,0.0,10.2,4,4,80,04:34 PM,05:00 AM,08:09 AM,06:30 PM,9,14,14,14,12,5,72,0.0,1019,17,10,258,8
2011-11-08,16,12,0.0,5.1,3,3,88,05:02 PM,05:57 AM,08:10 AM,06:29 PM,11,13,14,13,24,66,85,1.8,1016,16,8,171,15
2011-11-09,18,15,0.0,10.0,5,5,95,05:33 PM,06:55 AM,08:12 AM,06:28 PM,14,17,17,17,17,51,85,0.1,1016,18,10,202,11
2011-11-10,19,13,0.0,10.1,5,5,100,06:08 PM,07:52 AM,08:13 AM,06:27 PM,13,16,16,16,17,34,86,0.0,1015,19,9,159,11
2011-11-11,18,16,0.0,10.0,5,5,89,06:47 PM,08:49 AM,08:14 AM,06:26 PM,14,17,17,17,24,62,85,2.1,1014,18,10,212,15
2011-11-12,22,16,0.0,10.1,5,5,82,07:33 PM,09:45 AM,08:15 AM,06:26 PM,13,18,19,18,44,42,73,1.3,1011,22,10,134,27
2011-11-13,20,17,0.0,10.1,4,4,74,08:23 PM,10:36 AM,08:16 AM,06:25 PM,14,18,18,18,43,42,78,7.7,1010,20,9,160,25
2011-11-14,17,14,0.0,10.1,4,4,67,09:19 PM,11:25 AM,08:17 AM,06:24 PM,11,15,15,15,37,33,77,12.0,1009,17,9,216,23
2011-11-15,16,14,0.0,10.1,4,4,59,10:19 PM,12:08 PM,08:18 AM,06:23 PM,11,14,15,14,26,37,76,1.4,1015,16,10,281,16
2011-11-16,17,11,0.0,10.0,4,4,52,11:22 PM,12:48 PM,08:19 AM,06:22 PM,10,14,14,14,9,26,74,0.0,1019,17,10,194,5
2011-11-17,17,10,0.0,10.0,4,4,44,No moonrise,01:23 PM,08:20 AM,06:22 PM,9,13,14,13,15,16,73,0.0,1021,17,10,84,9
2011-11-18,17,11,0.0,6.7,4,4,37,12:26 AM,01:56 PM,08:21 AM,06:21 PM,11,13,14,13,18,47,82,7.9,1015,17,9,153,11
2011-11-19,16,12,0.0,10.0,4,4,29,01:32 AM,02:27 PM,08:22 AM,06:20 PM,11,14,14,14,11,33,80,1.2,1007,16,10,206,6
2011-11-20,15,11,0.0,9.9,4,4,22,02:40 AM,02:59 PM,08:24 AM,06:20 PM,11,12,13,12,18,36,85,0.0,1010,15,10,32,12
2011-11-21,17,12,0.0,8.3,4,4,14,03:50 AM,03:32 PM,08:25 AM,06:19 PM,11,13,14,13,24,41,81,0.1,1014,17,10,315,15
2011-11-22,15,11,0.0,8.3,3,3,6,05:02 AM,04:08 PM,08:26 AM,06:19 PM,9,10,13,10,37,37,77,1.9,1018,15,10,251,24
2011-11-23,18,10,0.0,9.9,4,4,0,06:15 AM,04:50 PM,08:27 AM,06:18 PM,9,12,13,12,21,15,78,0.0,1022,18,10,55,13
2011-11-24,19,11,0.0,9.9,4,4,0,07:30 AM,05:38 PM,08:28 AM,06:18 PM,9,13,14,13,21,4,73,0.0,1025,19,10,56,12
2011-11-25,19,11,0.0,9.9,4,4,0,08:42 AM,06:33 PM,08:29 AM,06:17 PM,9,14,14,14,23,13,69,0.0,1029,19,10,42,13
2011-11-26,18,11,0.0,9.9,4,4,1,09:48 AM,07:35 PM,08:30 AM,06:17 PM,8,13,14,13,18,12,69,0.0,1029,18,10,41,10
2011-11-27,16,10,0.0,9.9,4,4,8,10:44 AM,08:41 PM,08:31 AM,06:16 PM,9,13,13,13,14,7,74,0.0,1026,16,10,32,8
2011-11-28,15,9,0.0,9.8,4,4,16,11:33 AM,09:48 PM,08:32 AM,06:16 PM,8,13,13,13,7,1,73,0.0,1023,15,10,126,4
2011-11-29,16,9,0.0,9.8,4,4,24,12:12 PM,10:54 PM,08:33 AM,06:16 PM,9,13,12,13,4,15,78,0.0,1025,16,10,246,2
2011-11-30,15,9,0.0,4.9,3,3,31,12:46 PM,11:57 PM,08:34 AM,06:16 PM,8,12,12,12,11,48,78,0.0,1026,15,10,144,6
2011-12-01,16,9,0.0,9.8,3,3,37,01:17 PM,No moonset,08:35 AM,06:15 PM,9,12,12,12,15,46,79,0.0,1026,16,10,156,9
2011-12-02,15,13,0.0,9.8,3,3,44,01:44 PM,12:57 AM,08:36 AM,06:15 PM,9,12,14,12,33,46,73,1.5,1025,15,10,324,22
2011-12-03,15,10,0.0,9.8,4,4,52,02:10 PM,01:55 AM,08:37 AM,06:15 PM,7,11,12,11,31,5,72,0.0,1028,15,10,138,20
2011-12-04,17,10,0.0,9.8,4,4,59,02:36 PM,02:52 AM,08:38 AM,06:15 PM,10,13,13,13,17,20,84,0.0,1027,17,10,257,10
2011-12-05,18,12,0.0,9.8,4,4,66,03:04 PM,03:50 AM,08:39 AM,06:15 PM,12,14,14,14,16,53,88,0.0,1026,18,10,326,10
2011-12-06,17,12,0.0,9.8,4,4,74,03:34 PM,04:46 AM,08:40 AM,06:15 PM,12,14,14,14,19,38,84,0.0,1029,17,10,295,12
2011-12-07,16,9,0.0,9.7,4,4,81,04:07 PM,05:44 AM,08:41 AM,06:15 PM,9,11,12,11,18,47,80,0.0,1030,16,10,62,11
2011-12-08,13,8,0.0,8.2,2,2,88,04:45 PM,06:41 AM,08:41 AM,06:15 PM,6,9,10,9,17,72,77,0.0,1028,13,10,46,10
2011-12-09,15,9,0.0,9.7,4,4,95,05:29 PM,07:38 AM,08:42 AM,06:15 PM,7,10,11,10,15,46,78,0.0,1025,15,10,140,9
2011-12-10,15,10,0.0,6.5,3,3,100,06:18 PM,08:31 AM,08:43 AM,06:15 PM,10,11,12,11,17,71,88,1.6,1021,15,9,258,10
2011-12-11,15,13,0.0,8.2,4,4,100,07:13 PM,09:22 AM,08:44 AM,06:15 PM,11,13,14,13,23,75,82,0.7,1021,15,9,284,15
2011-12-12,16,12,0.0,8.2,4,4,83,08:12 PM,10:08 AM,08:45 AM,06:15 PM,10,14,14,14,16,55,78,0.2,1026,16,10,274,10
2011-12-13,17,13,0.0,9.7,4,4,76,09:15 PM,10:49 AM,08:46 AM,06:15 PM,12,14,15,14,26,54,84,0.8,1024,17,9,222,16
2011-12-14,17,12,0.0,9.7,4,4,68,10:19 PM,11:26 AM,08:46 AM,06:15 PM,11,14,15,14,24,39,79,2.7,1025,17,9,290,15
2011-12-15,16,10,0.0,9.7,4,4,61,11:25 PM,11:59 AM,08:47 AM,06:16 PM,9,13,13,13,16,39,76,0.0,1031,16,10,269,9
2011-12-16,17,14,0.0,6.5,4,4,54,No moonrise,12:30 PM,08:48 AM,06:16 PM,12,14,15,14,35,76,82,0.8,1028,17,8,271,23
2011-12-17,14,11,0.0,9.7,4,4,46,12:30 AM,01:01 PM,08:48 AM,06:16 PM,7,11,12,11,18,36,70,0.1,1028,14,10,341,12
2011-12-18,13,9,0.0,9.7,4,4,39,01:38 AM,01:32 PM,08:49 AM,06:17 PM,6,10,11,10,16,20,71,0.3,1026,13,9,38,10
2011-12-19,13,7,0.0,9.7,3,3,32,02:46 AM,02:05 PM,08:50 AM,06:17 PM,3,8,9,8,15,13,67,0.0,1029,13,10,43,8
2011-12-20,15,8,0.0,9.7,4,4,25,03:56 AM,02:43 PM,08:50 AM,06:17 PM,7,10,11,10,16,11,76,0.0,1032,15,10,186,9
2011-12-21,17,11,0.0,9.7,4,4,17,05:08 AM,03:26 PM,08:51 AM,06:18 PM,11,12,13,12,18,17,89,0.0,1031,17,9,270,11
2011-12-22,16,10,0.0,9.7,4,4,10,06:19 AM,04:16 PM,08:51 AM,06:18 PM,10,13,13,13,14,4,85,0.0,1030,16,10,93,8
2011-12-23,16,11,0.0,9.7,4,4,3,07:27 AM,05:15 PM,08:52 AM,06:19 PM,10,11,13,11,28,8,86,0.0,1030,16,10,349,18
2011-12-24,15,10,0.0,9.7,4,4,0,08:28 AM,06:18 PM,08:52 AM,06:20 PM,8,10,12,10,27,10,79,0.0,1030,15,10,74,16
2011-12-25,14,7,0.0,9.7,3,3,0,09:21 AM,07:26 PM,08:53 AM,06:20 PM,3,8,10,8,24,0,64,0.0,1031,14,10,63,13
2011-12-26,15,7,0.0,9.7,3,3,4,10:05 AM,08:33 PM,08:53 AM,06:21 PM,4,8,10,8,23,6,67,0.0,1031,15,10,65,13
2011-12-27,15,7,0.0,9.7,3,3,12,10:42 AM,09:39 PM,08:53 AM,06:21 PM,5,9,10,9,19,7,72,0.0,1033,15,10,54,10
2011-12-28,14,8,0.0,9.7,4,4,19,11:15 AM,10:42 PM,08:54 AM,06:22 PM,5,8,10,8,22,2,73,0.0,1034,14,10,113,12
2011-12-29,15,8,0.0,9.7,4,4,26,11:45 AM,11:43 PM,08:54 AM,06:23 PM,6,9,11,9,26,3,74,0.0,1034,15,10,71,15
